2,2,2,2,"il #vaccino non c'entra...  siete veramente dei fottutissimi geni...  due gemellini sanissimi stanno malissimo a meno di 24 ore dal vaccino. il maschietto muore, la femminuccia si salva.  il vaccino non c'entra.  paesi dall'altra parte del mondo, poveri, con malnutrizione e","A903"
3,3,3,3,"user_ansa user ""ampio, equo e no profit"":vedremo. intanto mi piacerebbe capire perché un vaccino per tutti in via preventiva e non la cura solo per chi si ammala. senza polemiche,ma con tutti gli asintomatici che ci  sono e ci saranno,il vaccino mi sembra un intervento in più e non sempre utile","A82"
2,2,2,2,"user e' in corso un'operazione antropologica per mutare la natura umana, con vaccino, ma anche senza. questi hanno messo tutto il loro peso su un piatto, con i cinesi complici. i russi tacciono, da prede consapevoli.","A191"
0,0,0,0,"coronavirus, ecco come si sta cercando il vaccino: ``l`iniziativa in termini di portata e velocità è davvero senza precedenti nella storia`` - il dolomiti link","A640"
2,2,2,2,"se il problema era il guadagno del vaccino lo pagavo a parte. invece il problema è noi siamo le cavie per vedere se va bene (rsa), tale scelta è dei nostri proprietari. dal '34 sottraggono forzatamente i ns risparmi con crisi crak terremoti ecc. e lo stesso i governanti.","A1235"
2,2,2,2,"a morte!  condannati bambini perfetti,  sani e innocenti,  discriminati a vita,  perseguitati come i sioux,  braccati da cani avidi e alla catena. che i vermi vi mangino vivi! link","A465"
2,2,2,2,"fate presto.????ebola prossima epidemia. ne sono certo, hanno predisposto i pezzi sulla scacchiera ?: immigrazione africana incontrollata, epidemie mediatiche di ebola in africa fermate con vaccino, vaccino pronto in milioni di dosi, europa al centro dellepidemia.???? link","A812"
2,2,2,2,"il sindaco di rieti si fa per la prima volta il #vaccino e si becca una forte #influenza, causata proprio dal vaccino, come egli stesso ammette. link","A935"
2,2,2,2,"postate tra i commenti tutte le foto dei vostri figli danneggiati, anche quelli che purtroppo oggi non ci sono pi!  non nascondetevi dietro una tastiera il silenzio  complice!!!!  mettete foto nome e poi scrivete danneggiato da vaccino!  link link","A1168"
5,5,5,0,"la morale della favola è che ci vuole poco a far scomparire dai social i no-vax.  #coranavirusitalia","A1011"
0,0,0,0,"user ma come si fa a pensare che basti questo? i ragazzi sono sempre vicini vicini, riaprire le scuole con virus in giro e senza vaccino vuol dire strage","A342"
1,1,1,1,"coronavirus: almeno un anno per un vaccino pronto link","A702"
1,1,1,1,"arrivato in cina il primo #vaccino contro il #coronavirus #coronarvirusitalia  link","A511"
0,0,0,0,"user user gli anziani che soffrono di altre patologie  inoltre  ogni anno, arriva un virus influenzale che viene reso inoffensivo grazie al relativo vaccino, tutte le persone anziane o a rischio, sono tenute a farlo.","A316"
2,2,2,2,"zingaretti rende la vaccinazione antinfluenzale obbligatoria. mariano amici: “solo marchette alle multinazionali del farmaco” -  #zingaretti #rende #vaccinazione  link","A1376"
1,1,1,1,"il ceo di pfizer: `il vaccino per il covid-19 può arrivare entro ottobre` - link link","A910"
2,2,2,2,"vaccino obbligatorio per tutti i politicanti! link","A1345"
2,2,2,2,"nanochip vaccinali glaxo-hitachi e inquietanti intrallazzi renziani  di valdo vaccaro  ciao valdo. gianni lannes ci spiega come le multinazionali del vaccino stanno mettendo le... link","A1096"
1,1,1,1,"coronavirus, meluzzi: 'porti chiusi altrimenti non c'è vaccino che tenga' link","A670"
2,2,2,2,"cari genitori ignoranti, non avete pi scuse! salvate i vs. figli da questa carneficina, le informazioni ci sono e questa  la prova! #lorenzin &amp; co hanno venduto i ns. figli alle #bigpharma per testare i #vaccini, cavie null'altro che cavie da laboratorio. link","A560"
0,0,0,0,"il vaccino dovrà essere un lasciapassare per poter avere vita sociale link","A944"
2,2,2,2,"al vertice mondiale sulla sicurezza dei vaccini dell'oms hanno fatto rivelazioni sorprendenti:  i vaccini possono essere mortali   gli studi sulla sicurezza sono inefficaci   il monitoraggio della sicurezza  inadeguato  gli adiuvanti aumentano il rischio  link link","A489"
2,2,2,2,"guardacaso ha dimenticato di citare il fatto che la ragazza morta fosse stata vaccinata. guardacaso tra tutti i non vaccinati, poi muoiono spesso i vaccinati.  ma sar perch il vaccino crea uno squilibrio... link","A836"
2,2,2,2,"oggi sono 7 anni che giacomo � volato via... dopo atroci sofferenze causate da un vaccino che lo ha reso tetraplegico! un abbraccio enorme va ai suoi coraggiosissimi genitori, mario e concetta, sempre in prima fila per la battaglia a favore della libert� di scelta vaccinale.","A1130"
2,2,2,2,"2.300.000.000 di persone obese 3.000.000 di morti per alcol allanno 700.000 morti per infezioni da batteri resistenti   ma un pensiero per il #morbillo e il #vaccino c sempre. quante dosi devono ancora smaltire le case farmaceutiche?  link","A452"
0,0,0,0,"le varie fasi del coronavirus: corsa contro il tempo per vaccino e terapia -  #varie #coronavirus: #corsa #contro  link","A1036"
0,0,0,0,"vaccino coronavirus | azienda italiana | “abbiamo un prototipo efficace” link","A1322"
2,2,2,2,"covid-19, nuovi studi confermano che chi non ha più sintomi non contagia – ed ora come faranno tutti quelli che speravano nella continuità del virus per testare il vaccino???  link","A735"
0,0,0,0,"per sviluppare un candidato vaccino #covid19 dobbiamo contare sulla forza e il supporto degli altri.  e proprio quando la distanza sociale ci mette di fronte a nuove sfide, condividiamo i nostri progressi per accelerare la corsa verso il #vaccino  #janssenatourbest #wewontrest link","A1155"
2,2,2,2,"user user user  03 ....vaccinare tanta gente , questo non serve a nulla anzi il vaccino porta tantissimi decessi, avevo conoscenti che per il vaccino sono deceduti! quindi ...(04)","A194"
1,1,1,1,"coronavirus, il ministro speranza: “firmato accordo per 400 milioni di dosi del candidato vaccino di oxford pomezia” link","A651"
1,1,1,1,"ecco il piano di #bruxelles per un vaccino europeo link via user","A796"
1,1,1,1,"a favore o contro, è falso che sperimentazioni di possibili vaccino o farmaco contro #coronavirus sono rallentate da legge italiana ""restrittiva"" su test animali. la realtà del decreto 26-2014 è altra. speculazioni anti animalisti le rispediamo al mittente link","A463"
1,1,1,1,"coletto, ateneo ha competenze per vaccino - umbria - link link","A581"
2,2,2,2,"user_sx_veg user user_cocco user user user user tu hai visto questo?  bambini indiani che hanno preso la paralisi flaccida da vaccino della polio?  ignorante pericoloso  link link","A99"
2,2,2,2,"si buttino i quattrini con i vaccini (che importa! sono soldi dei contribuenti) e si continui a non implementare la gia' scarsa offerta sanitaria! questa, purtroppo, la situazione. grazie ai nostri politici ... corrotti? link","A1243"
2,2,2,2,"user aspettiamo che esista vaccino e leggiamo le controindicazioni. probabilmente la percentuale di gente che declinerebbe l'invito salirebbe","A204"
1,1,1,1,"coronavirus: il vaccino in un anno in poche settimane test sulluomo -  #coronavirus: #vaccino #poche  link","A715"
0,0,0,0,"video | coronavirus, il presidente cinese xi jinping: ""due miliardi all'oms, il vaccino cinese diventerà un bene pubblico mondiale"" link user","A1361"
0,0,0,0,"user_07 user certo sembrerebbe essere questo lo scenario. ma nessuno ha la palla di vetro per poter avere un'idea chiara del futuro anche se, e questo pare evidente , molti dovranno rinunciare al vecchio lavoro e adeguarsi ai nuovi tempi. me compreso. fino al vaccino quantomeno.","A92"
1,1,1,1,"user user quello senz’altro!  non è cambiato molto rispetto a un mese fa’: non c’è un farmaco, il vaccino arriverà l’anno prossimo, gli ospedali sono pieni... per cui riaprire alla carlona è molto rischioso!","A93"
2,2,2,2,"avete capito? non raccolgono dati perch gi lo sanno, il #vaccino pu causare #autismo. si affidano a chi si prostituisce alla pseudo #scienzah link","A523"
1,1,1,1,"gli usa (e bill gates) in pole nella corsa al vaccino per il coronavirus link","A829"
0,0,0,0,"d'amato: ""dovremo convivere con le regole anti #coronavirus almeno fino a fine anno in attesa di un vaccino o di una cura. possibili tamponi anche in spiaggia. aria condizionata, nuove regole per i locali"" user  #covid #salute user","A744"
2,2,2,2,"vaccine nation  - sub ita  - sottotitolato in italiano da ""il portico di... link di user","A1313"
2,2,2,2,"meraviglia! ora persino beppe grillo si concede uno spot a sostegno del vaccino contro il papilloma virus umano. ma facciamo pure finta che anni fa ne condannava l'uso indiscriminato... link","A1078"
2,2,2,2,"coronavirus in diretta video: non sarà il vaccino a tirarci fuori dall'incubo covid-19. parla la virologa capua link #meteo via user","A610"
5,5,5,0,"“a tutte le persone che nel mondo non volevano i vaccini, ecco a voi un mondo a cui manca un vaccino.” #covid_19 user","A46"
1,1,1,1,"il coronavirus ha un nome: covid- 19. loms: «è una minaccia peggiore del terrorismo». vaccino pronto in 18 mesi -  #coronavirus #nome: #covid- #loms:  link","A911"
2,2,2,2,"user user vogliono metterci un microchip sulla mano destra, con la scusa del vaccino. ci vaccineranno e oltre al vaccino avremo un microchip con codice a barre, ideato da bill gates. è un prototipo del marchio della bestia.","A274"
1,1,1,1,"coronavirus, negli usa al via test sull'uomo per un vaccino. ue offre 80 mln a curevac, possibili test da giugno [aggiornamento delle 20:53] link","A672"
1,1,1,1,"creato un vaccino-cerotto contro il #coronavirus: bene i primi test sui topi. la university of pittsburgh school of medicine anticipa: il vaccino potrebbe entrare già entro un mese nei test clinici di fase i su individui. #covid19 #covid19italia","A742"
0,0,0,0,"user fino al vaccino non vanno presi mezzi pubblici se ci si tiene a non finire intubati.","A80"
5,5,5,0,"ho appena letto un ""io non mi vaccino a pre-scindere"",e la ""fase 2"" ora mi angoscia più della quarantena...","A841"
1,1,1,1,"stati uniti e cina alleati contro il coronavirus? finora la risposta al virus globale è stata poco globale. gli usa non possono aiutare gli altri nell'emergenza, come fa la cina, ma sono avanti nella corsa geopolitica al vaccino. e se collaborassero? link","A1262"
0,0,0,0,"user user user ho fiducia nella scienza. mi sono salvata per un vaccino, perdonate il mio ottimismo ☺","A242"
2,2,2,2,"#vaccini se ne sono accorti anche in kenya. pi casi di polio causati dal vaccino che dal virus. da the nation di oggi. user link","A431"
1,1,1,1,"ranieri guerra (oms): ""vaccino? se va bene entro il primo trimestre del 2021"" link","A1209"
0,0,0,0,"user_ user fino al vaccino o comunque una cura seria non ci sarà nessuna piazza purtroppo","A281"
0,0,0,0,"user user user sono 30 anni o più che aspettiamo un vaccino per l'hiv... non è affatto semplice","A182"
2,2,2,2,"user_it user_capitani user una mia amica informatrice farmaceutica e generalmente pro vax e molto allineata alla medicina ufficiale, non ha mai fatto vaccinare l'anziana madre contro l'influenza. ci sarà un motivo...","A315"
2,2,2,2,"(cli va toscana) quando vi diranno che il vaccino hpv  indispensabile e che lo fanno per il vostro bene tenete a mente 2 cose: 1) alla scienzah della vostra salute non gliene frega niente  2) alla politica e alle asl della vostra salute non gliene frega niente ora unite i pezzi! link","A56"
2,2,2,2,"vaccino covid-19, sindacato dei militari: no a sperimentazioni su forze dell'ordine o personale sanitario militare. no a nuove morti bianche link via user","A1331"
1,1,1,1,"trump vuole comprare il brevetto del vaccino tedesco per il coronavirus ‘in esclusiva’ - il riformista link","A1288"
2,2,2,2,"questa mamma racconta praticamente in diretta la regressione allo stato autistico della figlia dopo 48 ore dall'iniezione del vaccino esavalente.  ""ieri avevo una bambina che era sana al 100%, oggi ho una figlia ferita, per non scrivere disabile""!  link link","A1196"
2,2,2,2,"inoltre il virus muta e quindi ogni anno secondo loro ci sarebbe il nuovo vaccino formulato sul retrovirus  il batterio no e non avrebbero la scusa per vaccinarci ad ogni nuova stagione autunnale","A970"
1,1,1,1,"coronavirus, negli usa primo test sull'uomo per un vaccino link","A673"
1,1,1,1,"#coronavirus, patto commissione #ue - produttori per #vaccino. 2,4 miliardi per acquisti in anticipo con accesso garantito a farmaco #ansa link","A381"
1,1,1,1,"coronavirus, al via la sperimentazione di un vaccino negli usa link","A624"
2,2,2,2,"user user dei 900 pazienti del dr zelenko nessuno è morto . aspettiamo questi trial su pazienti che muoiono al 90% dopo giorni di ti ? o gli diamo tachipirina in attesa di un fantomatico vaccino che non funzionerà perché il virus muta velocemente ? e infine che interesse avrebbe bigfarma ?","A66"
2,2,2,2,"i medici indiani danno la colpa a gates per una devastante epidemia di poliomielite da vaccino che ha paralizzato 496.000 bambini tra il 2000 e il 2017. nel 2017, il governo indiano ha richiamato il regime vaccinale di gates e sfrattato gates. link","A879"
1,1,1,1,"coronavirus, “guerra del vaccino”: la germania difende la sua ricerca dai miliardi offerti da trump #covid2019 #coronavirus #ricerca #vaccino link link","A617"
2,2,2,2,"user user_chigi questa situazione è davvero ridicola, per combattere un male dobbiamo sapere chi lo ha, no iniettare un vaccino inutile a tutti a cazzo di cane scusate, nn ci vuole molto a ragionare cosi, tutti quelli che hanno subito un lutto aprano gli occhi, è colpa del comitato scientifico","A249"
1,1,1,1,"coronavirus, rezza di malattie infettive: ""per il vaccino ci vuole un anno, siamo pronti ma poi bisognerà provarlo"". quindi la rivelazione shock:""difficile dire quando ci sarà il picco.e' plausibile che il virus sia entrato nel lodigiano ancora prima del blocco dei voli da wuhan"" link","A681"
2,2,2,2,"invalida per colpa del vaccino contro l'influenza.  il giornale parla di ""incredibile vicenda"".  l'incredibile vicenda  cos incredibile, che  accaduta gi a centinaia di persone. link","A976"
0,0,0,0,"user in cina sono rimasti ""blindati"" circa 2 mesi e ora con estrema cautela iniziano ad uscire...se non abbiamo un vaccino, la trafila e' questa, non ci sono alternative.","A239"
2,2,2,2,"il ministero della salute condannato a risarcire il danno morale a una famiglia che nel2009 perse la figlia a seguito di unencefalite provocata da una vaccinazione e che non ha mai visto un  dellindennizzo stabilito dal tar nel2007.un ritardo di 12 anni da parte del ministero link","A924"
1,1,1,1,"#coronavirus, gallera: ""non c'è farmaco né vaccino, evitare #contagio"" link link","A374"
1,1,1,1,"per trovare un vaccino contro il coronavirus serve un nuovo “progetto manhattan” link","A1156"
2,2,2,2,"#coronavirus, #billgates chiama conte: ""ha riconosciuto l'impegno dell'italia. accordo su cooperazione mondiale per trovare il #vaccino"" - il fatto quotidiano “to può tenè” è già stato detto? link","A369"
2,2,2,2,"se combatterete per la vera chiesa cattolica contro l’impostura luterana massonica di bergoglio in accordo con il piano massonico della falsa pandemia covid-19, come pretesto per codificarvi con il falso vaccino vincerete perché cristo sarà con voi! link link","A1233"
5,5,5,0,"dove sono tutti i #novax ??ho voglia di insultarli!!!! mi devo sfogare","A782"
0,0,0,0,"user user user il punto è che il vaccino viene già testato adesso. e quando sarà diffuso, lo sarà perché ritenuto sicuro. i suoi stessi sviluppatori si sono offerti per testarlo. vuole una garanzia migliore di questa?","A104"
1,1,1,1,"coronavirus: 229 i contagiati in italia, 7 le vittime | ricciardi (oms): due anni per il vaccino | conte: gestione di un ospedale fuori dai protocolli  #coronavirus link link","A698"
2,2,2,2,"le azioni della cinese #nanoviricidesinc guadagnano il 74% indovinate che producono? il vaccino sperimentale contro il #coronavirus !  ..........e antiamooooooo! ???????????????????????????????????????? link","A1028"
2,2,2,2,"user sono riusciti a creare un clima di terrore, che solo iniettandosi dosi massicce di vaccini stagionali molti idioti forse la finiranno di rompere il cazzo... #coronavirus #covid #vaccine #paura #terrore","A284"
1,1,1,1,"sfida usa-germania sul vaccino e altre notizie interessanti link link","A1242"
2,2,2,2,"juke era una bambina sana fino al giorno di quel maledetto #vaccino.   prima di vaccinare i vostri figli informatevi perch indietro non si torna.   qui la sua terribile storia  ????????  link link","A987"
1,1,1,1,"scontro sul vaccino anti-covid, sanofi promette: prima agli usa link di user_finanza","A1227"
2,2,2,2,"no questa  bella. arianna 5 anni, le somministrano 2 #vaccini insieme. la bimba ha crisi epilettiche e sviene poco dopo il vaccino. i medici che dicono alla madre? signora lei ha trasmesso tensione alla bimba. oh ma questi sono laureati in medicina !!! link","A1108"
1,1,1,1,"coronavirus: statunitense pfizer e tedesca biontech testano su umani vaccino sperimentale | agenzia nova link","A719"
0,0,0,0,"#vaccino per l'#influenza migliora la risposta all'#immunoterapia user | #ecm link","A437"
0,0,0,0,"alzheimer e demenza, vaccino vicinissimo. il 2020 anno della svolta, test sui topi ok link user","A498"
2,2,2,2,"inizia tu a fare il vaccino.. barbara #noneladurso...io non lo faccio.","A969"
1,1,1,1,"#allespertochiedo a che punto siamo con un eventuale vaccino? grazie","A352"
1,1,1,1,"i #vacciniantinfluenzali attualmente disponibili sono costituiti dal virus intero inattivato, dagli split virus ottenuti con detergenti o sostanze chimiche che frammentano il virus e dal vaccino a subunità | #ecm #vaccinoinfluenza link","A868"
5,5,5,0,"facciamo che quando sar� pronto il vaccino per il covid-19 ai no-vax non glielo diamo?   mi sembra il minimo dai.","A806"
2,2,2,2,"coronavirus, i telegiornali i primi sciacalli subito dopo i venditori del vaccino che a breve lo tireranno fuori","A649"
2,2,2,2,"user user user user informati..  che la cura  c'è     e non serve il vaccino...  sarà  come  quello dell'influenza  che muta ogni anno....il plasma  non costa niente.. e   con bill gates   e i suoi vaccini   sperimentali  tu  .. lascia stare  gli italiani..chissà dove sei l'anno prossimo","A253"
2,2,2,2,"coronavirus, edward luttwak: il contagio è lunica via duscita, il virus non sarà fermato da padre pio o dal vaccino link di @","A641"
0,0,0,0,"user_cersei ancora non ha capito che probabilmente ci faremo anche il natale a casa !  se non esce un vaccino o una cura siamo fottuti  basta un asintomatico per una ricaduta. la situazione è grave","A175"
1,1,1,1,"user user ad oggi è già stato somministrato ad oltre 320 volontari e potrebbe essere disponibile già a dicembre. si accelerano i tempi per il vaccino anti-covid al quale sta lavorando lo jenner institute della oxford university con la partnership dell’azienda italiana advent-irbm di pomezi","A228"
1,1,1,1,"il canada avvia i test clinici del vaccino contro coronavirus - link link","A909"
3,3,3,3,"papilloma virus: il vaccino riduce davvero il rischio di cancro? link user","A1140"
0,0,0,0,"covid19, “gli anticorpi funzionano”. le ultime novità dal vaccino made in italy - secolo trentino link","A740"
0,0,0,0,"user ma si figuri! l' unica speranza è un vaccino.. questi non ne vogliono sentir parlare di chiudere alcunché.. cmq, ho scoperto che lei è l' unica.. fino ad ora.. bocconiana di cui condivido ciò che scrive, dico l' ""unica"" perché con bifarini ci ho litigato, e mi ha bloccato..","A233"
1,1,1,1,"coronavirus, speranza “accordo per 400 milioni di dosi di vaccino” link","A684"
2,2,2,2,"user non ha una bella cera il caro e vecchio bill!  ne vedremo delle belle con questo vaccino della vergogna!  appuntamento in tribunale!","A154"
1,1,1,1,"che vi venga un colpo! ????????????????????????coronavirus, stampa tedesca: washington vuole l'esclusiva di un vaccino - rai news link","A568"
5,5,5,0,"i novax hanno già organizzato le festine per il contagio del #coronavirus come fanno per il morbillo?","A886"
1,1,1,1,"coronavirus, vaccino entro fine anno: «ma non sarà per tutti, prima anziani e medici» link user","A691"
1,1,1,1,"vaccino coronavirus, ema: aspettare ancora mesi per gli studi clinici link","A1324"
2,2,2,2,"user user_2018 verissimo. quando ci chiameranno per il vaccino li mandiamo tutti bellamente a fare in culo.","A160"
1,1,1,1,"il vaccino contro il coronavirus parla anche italiano, nel team di ricerca il barese andrea gambotto link di user","A940"
0,0,0,0,"#vaccino fate presto non c'è più tempo!","A435"
1,1,1,1,"inovio: il vaccino per il coronavirus finanziato da bill gates link","A971"
0,0,0,0,"vaccino covid-19, accordo oxford-astrazeneca: si accelera sullo sviluppo! link","A1330"
1,1,1,1,"contro il coronavirus non manca solo il vaccino, manca la politica link","A600"
2,2,2,2,"le decine/centinaia di migliaia di persone che moriranno durante l’anno di sperimentazione del vaccino saranno grate al sistema che garantisce un prodotto sicuro.#agorarai","A1029"
5,5,5,0,"i novax potrebbero lottare contro il vaccino al coronavirus. non possiamo permetterglielo. link","A887"
2,2,2,2,"vediamo se cos lo capite, cazzo!  in america esentati dai vaccini i bambini ricchi!!!! ora, secondo voi, vogliono far morire i figli dei ricchi, o possono essere sacrificati i poveracci coi vaccini ????? dai, su che ci arrivate prima che vi sparino il microchip su per il culo! link","A1359"
1,1,1,1,"#vaccino - oltre agli usa anche l'#australia si è mossa per realizzare il vaccino contro il #covid19 che potrebbe essere immesso sul mercato non prima del 2021. il vaccino si chiama mrna-1273... link","A433"
0,0,0,0,"il globo deve unire i migliori virologi e finanziare ad alta scala studi e test per vaccino e cure subito #coronvirus","A917"
2,2,2,2,"lâindustria della vaccinazione, storia e contro storia - pietro ratto #byoblu24 link 31","A1025"
5,5,5,0,"mi piacerebbe sentire un pentastellato no vax con la bava alla bocca, oggi una rarità #covid2019","A1085"
0,0,0,0,"invece di investire i soldi nella ricerca di un vaccino si spendono per verificare se il virus ci sta tra i coglioni. ora, non so se il covid sta proprio lì ma questo spreco di denaro di sicuro mi sta sopra i #testicoli","A977"
1,1,1,1,"#america first. #coronavirus, pronta la prima fiala del vaccino: così ""uccide""  #covid19. a #seattle iniziano le sperimentazioni su 45 volontari del prototipo di un vaccino. ma prima di poter arrivare a un vaccino efficace e sicuro serviranno 12-18 mesi (g.) link","A353"
1,1,1,1,"#""per il vaccino contro il coronavirus ci vorranno almeno sei mesi"" link","A349"
2,2,2,2,"invito alla vaccinazioneeee? ma vaccinatevi voi, i vostri figli, amici, conoscenti e parenti entro il quarto grado! link","A978"
0,0,0,0,"panico ingiustificato ma vaccinazione utile nella zona dei casi anche perch meningite meningococcica  la malattia infettiva circolante in italia con la pi alta letalit (10%). piano nazionale include vaccino quadrivalente anche nell'adolescenza ma coperture sono basse(50%) link","A1137"
0,0,0,0,"coronavirus, fauci e scienziati usa: “piano senza precedenti per vaccino”  link","A645"
1,1,1,1,"#coronavirus e #vaccino, come si sta muovendo l'europa link link","A364"
0,0,0,0,"coronavirus il vaccino e la scommessa italo-inglese “saremo pronti a settembre” link","A609"
0,0,0,0,"i miei figli sono vaccinati per la #varicella.c'� stata una bella epidemia e loro stanno bene, felici e senza aver preso nulla. davide � del 2012 e abbiamo pagato il vaccino perch� era a pagamento. rinunciate a qualsiasi cosa ma #vaccinate per i vostri figli e per gli altri.","A880"
2,2,2,2,"bergamo  e  fake. quanti dei morti hanno ricevuto l'anti-influenzale? link via user","A536"
1,1,1,1,"coronavirus: due cure sperimentali. e l'attesa per il vaccino prof user secondo lei è attendibile ?  link","A706"
1,1,1,1,"coronavirus ricciardi: “verso produzione del vaccino in italia in autunno le prime dosi” -  #coronavirus #ricciardi: #“verso  link","A612"
0,0,0,0,"atto di fiducia verso chi ... se non esiste un vaccino non so se è dura da capire che sarà così fino a che non si troverà vaccino ... forse l’atto di fiducia è per tutte le aziende e persone che lo hanno votato forse tra 1 mese richiuderà tutto creando più danni #coronavirus link","A520"
2,2,2,2,"dopo il comprensibile dolore, spero che i parenti dei morti di covid 19 si facciano avanti per denunciare un eventuale nesso tra vaccino (anti meningite o influenza) e conseguente morte dei propri congiunti per covid 19. sarebbe di vitale importanza per salvare tante altre vite","A775"
0,0,0,0,"primo piano e anteprima vaccino per il coronavirus, jennifer lo testa per la prima volta al mondo: «grande opportunità» link","A1172"
1,1,1,1,"a che punto siamo con la sperimentazione del vaccino anti covid-19? link","A460"
1,1,1,1,"cina. coronavirus: 910 i morti. testato vaccino sui topi link","A579"
2,2,2,2,"la smettiamo con sta storia del vaccino?  tra l'altro fermate gates, grazie link","A1019"
1,1,1,1,"#coronavirus, il presidente irbm di pomezia: «il #vaccino? già inviate a oxford centinaia di dosi per i test» link user","A376"
2,2,2,2,"i primi a fare il vaccino sperimentale (inutile) sarete voi medici e forze dell'ordine. mo' so cazzi.","A888"
1,1,1,1,"vaccino, al via i test: prime dosi a settembre   link","A1351"
2,2,2,2,"parliamo di efficacia del vaccino antinfluenzale: la copertura tra gli anziani over 65  aumentata dal 20% del 1980 sino al 61% nel 2001. nello stesso periodo di tempo sono aumentate le stime della mortalit nella stessa fascia d'et.  link","A1142"
1,1,1,1,"user #blobscko mai abbassare la guardia... anche per il periodo dopo eventuale vaccino. per essere immuni ci vogliono dalle due alle tre settimane..... e non è detto che chi l'ha avuto resti immune per molto attenti","A137"
2,2,2,2,"#vaccini   la mamma vaccina, la bambina inizia ad avere problemi motori e scrive alla pediatra ""esperta"". (il vaccino  l'mprv e lei risponde per la poliomielite...) eh no.. stavolta signora potrebbe non essere tutto normale.... bene ma non benissimo  ???? link link","A427"
5,5,5,0,"ma i genitori #novax che organizzano i #morbilloparty stanno anche organizzando le gite a #codogno? #covid2019 #coronaviriusitalia #corona","A1053"
0,0,0,0,"user user certo che mi informo ed è per questo che le dico che se anche ci fosse un caso su 100000 che il vaccino possa non essere tollerato (cosa che può accadere anche con una aspirina) il beneficio che porta debellando malattie mortali è ben superiore.","A108"
1,1,1,1,"""vaccino, il virus in gran bretagna sta scomparendo: mancano malati per test"" - link link","A43"
1,1,1,1,"user user user user user user_rezza user_brusaferro user_paren user pare però che il titolo anticorpale non sia sufficiente per dare immunizzazione da sars-cov2.","A200"
2,2,2,2,"malattia potenzialmente letale:  - no cura - no vaccino  no obbligo ma fiducia.   malattie esantematiche:  - curabili - potenzialmente innocue  obbligo, sanzione,  nas, esclusioni, ghettizzazione sociale, derisione, persecuzione ed emarginazione consentite.  #vaccini link","A1067"
2,2,2,2,"user_william user questo conta, che si possa curare. da quello che ho appreso tutta la serie di corona non sono prevenibili. si modificano nel tempo, si comportano diversamente per ceppo etnico, per età e per mille altri fattori. mi inquieto quando sento anteporre alla cura certa, la vaccinazione.","A166"
2,2,2,2,"user hanno paura di perdere gli affari del vaccino","A324"
2,2,2,2,"altra mamma. altra testimonianza. vaccino meningococco b. prognosi sindrome di kawasaki. era nel bugiardino come effetto avverso. i medici riconoscono il legame ma non lo mettono per iscritto. #vaccini link","A495"
2,2,2,2,"meglio tardi che mai...paragone si  svegliato...ascoltate cosa dice sulle vaccinazioni!???? link","A1073"
1,1,1,1,"trump vuole il vaccino per il coronavirus in esclusiva per gli usa, l’ira della germania: “sarà per tutto il mondo” #16marzo link","A1289"
1,1,1,1,"coronavirus, ema possibile disponibilità vaccino in un anno - europa - link link","A642"
2,2,2,2,"una casa farmaceutica che ha frodato il ssn, realizzerà un vaccino anticovid sperimentato solo alla spicciolata. il delitto perfetto.  conte ritìrati!","A1307"
1,1,1,1,"il vaccino tedesco anti-coronavirus verrà a breve testato #germania #coronavirus #vaccino link","A950"
